436.224436,825.201590,213.519395
1.492878,90.790232,979.789980
219.477842,206.378406,732.252847
388.089819,793.240020,471.756755
724.353986,681.731553,653.162191
767.101828,469.990585,223.368066
240.688560,897.768629,959.163850
35.478752,408.529877,256.856243
952.299353,658.548409,994.226483
530.484210,958.419435,843.260710
160.419748,301.820367,584.664479
362.753110,724.855790,776.095781
277.613680,751.902270,279.546558
580.703710,185.630779,247.772472
640.865921,568.379886,76.030057
118.886968,61.112569,632.240943
31.292318,683.281588,655.586419
480.834218,668.725902,282.134476
154.103302,134.199749,395.724540
926.600446,893.096714,606.568880
412.228892,169.664360,88.419641
403.843980,544.109958,372.117007
153.172787,34.613960,356.089315
875.066375,814.564113,401.892120
877.335567,595.102466,468.301258
92.844695,405.800373,140.462937
332.592422,644.035210,360.860383
693.491866,366.343101,121.107922
170.895768,999.970330,426.506533
345.922496,706.045228,166.731902
365.070967,196.801622,320.988470
341.660328,829.573141,255.264382
915.387712,302.488531,258.439295
171.213744,523.017668,525.496365
193.373411,624.864611,734.890130
966.211629,4.751179,103.627157
461.039454,775.370500,745.557122
734.878282,212.395693,592.624262
86.795348,203.978553,256.117242
215.335461,794.802144,71.339739
570.569912,269.900436,617.787547
323.566082,830.791216,72.913820
957.257841,997.261401,129.113350
590.393498,395.376158,801.127643
120.141812,899.642657,483.914321
276.718397,530.843392,55.029477
145.665095,82.250629,666.783281
719.139751,418.549400,53.863740
755.145537,18.904243,798.106732
847.926149,901.521294,621.522682
160.876569,374.958930,421.489970
426.930285,11.843526,143.159272
801.657242,501.149980,619.455741
206.384531,443.383728,831.902037
656.937439,852.443810,109.755787
290.158897,500.862828,750.629550
685.802183,112.195491,214.510115
308.792152,791.401319,691.041866
942.700205,934.826880,646.407268
238.910325,855.887687,200.012426
698.779841,155.006608,540.146992
139.919836,81.300581,463.328430
445.181891,628.262216,613.376916
646.045858,96.956743,189.511406
85.117563,33.432724,778.633384
512.013861,323.610048,312.764331
249.177377,645.051073,75.959124
375.284617,584.276094,611.001620
589.690590,672.176986,258.460666
995.182512,792.688820,711.895903
38.351546,380.194291,938.614291
265.685104,79.293316,724.694025
302.191149,434.191850,542.109550
206.143209,785.473845,898.956637
633.699800,304.881730,741.327887
715.582398,734.031863,486.691648
535.502890,100.197177,578.136989
74.615503,172.767080,896.811089
153.359504,925.115561,44.710493
683.657660,788.422493,127.641318
333.780892,778.826240,108.806469
841.984853,877.306257,475.014766
947.992207,909.720936,846.480200
751.683886,930.386003,730.707645
27.189713,404.005720,623.827483
744.099748,289.149432,999.679605
336.755824,768.709322,866.164513
801.352242,943.880400,61.829242
166.903132,279.396664,177.113564
636.688145,371.130440,752.995981
143.241723,273.214576,6.012679
820.112026,473.539218,748.459738
178.481101,960.544203,709.497168
179.376325,101.756771,310.462265
151.675898,540.644676,972.411249
434.621923,307.530966,596.590444
880.000258,151.650796,448.622603
499.519925,422.622506,805.858715
568.013278,324.211472,429.597667
87.558682,556.406856,218.553466
443.955444,184.440132,355.181780
704.571197,214.903051,595.622552
981.805703,565.261608,631.221634
358.108399,908.646935,228.226302
115.318408,699.899701,18.411109
260.124943,885.462204,671.026256
995.279834,743.194598,568.728771
837.499322,444.681521,81.950313
750.067727,118.603197,955.856428
764.551235,939.269613,821.289183
975.703250,596.451947,56.694394
883.578855,331.012660,958.929176
640.913645,293.001356,690.569832
904.587340,504.081622,235.262359
810.720654,844.781103,512.066715
606.039067,945.664210,950.883742
857.351842,848.311124,970.567556
156.899351,544.018208,772.059759
323.412834,520.839568,49.846426
506.473331,526.217662,520.955965
393.267637,625.082609,576.778643
280.706603,278.808700,738.153248
888.469848,521.886779,829.055747
305.931525,330.241610,651.921347
827.062884,275.094907,397.174265
183.115094,372.911318,376.635999
851.052391,986.322016,56.559932
296.070974,753.353546,400.877567
31.165495,445.989993,206.967805
370.988524,845.778067,804.522703
385.176147,501.424382,177.932131
856.519479,551.871664,381.373644
922.538974,742.758880,263.951003
256.756248,272.418486,19.666974
578.292715,386.349313,583.353616
327.274681,753.610341,232.405913
474.590334,493.471035,661.197861
743.093719,665.179426,37.396463
670.820868,901.870446,162.098193
63.890708,334.291069,531.948872
901.822087,295.570646,610.185560
720.924831,618.101091,543.448586
443.294728,182.479196,70.050395
172.351475,212.147071,97.116031
415.939870,806.352672,793.298250
0.715548,108.718738,294.641196
546.541412,677.312106,194.488046
564.302836,194.884596,185.170968
65.067221,371.789583,183.967204
386.693773,539.717753,784.070791
504.964903,251.138421,522.979011
868.572743,719.149790,768.698808
748.512601,321.164202,423.602231
745.714045,37.638529,803.905233
847.937308,811.861229,936.689805
237.099525,45.310459,487.980939
337.529562,297.524481,364.476531
964.130934,303.917509,419.899850
143.513410,536.385113,389.491460
103.534134,120.199152,663.040870
908.645908,795.266833,968.135894
115.186034,502.550755,750.795188
744.369309,227.985155,593.195904
724.664695,831.282013,978.178127
122.220639,113.443360,554.486972
984.905877,999.324941,755.556071
208.144307,758.302327,269.540807
249.743673,518.459882,850.363552
486.239628,476.624747,609.849883
292.744019,272.508160,498.118781
716.498674,963.162459,439.435241
574.191997,319.446824,188.651950
711.025259,452.952282,872.607430
100.811694,533.218341,92.991928
313.876043,783.380021,761.070769
928.287473,412.335249,4.726635
892.930255,909.796016,77.201551
598.705361,120.651033,128.766089
496.646699,872.466541,938.048544
825.701742,651.388207,769.387583
815.781079,431.495690,546.711087
141.202872,137.163086,798.600712
604.663858,18.417488,564.513371
790.571390,365.738629,902.077383
748.585665,17.308883,843.568124
9.822361,471.443461,833.722458
193.401719,131.659258,198.783366
384.792840,844.852877,646.764158
438.757209,957.406593,73.501757
892.295834,196.130426,895.927350
930.285661,737.741783,697.071161
602.364651,55.587992,201.221386
728.975801,514.493784,630.235595
894.364927,118.784850,18.941503
361.839180,642.651765,808.550968
203.689130,162.659157,16.705883
530.281081,61.672106,846.118778
927.203201,558.503499,160.225778
209.948829,144.377985,712.567595
982.018434,368.281800,371.874115
416.363845,201.191775,569.406121
268.663446,0.180244,955.181403
730.739264,810.000646,624.617862
534.110029,903.070174,62.761164
375.113416,440.653393,205.800851
382.405999,365.834351,71.982498
217.159465,364.805048,18.303023
845.147382,287.874792,538.916597
71.739493,835.093715,901.273374
362.519395,975.880411,824.823555
109.586864,214.290529,436.847049
913.580509,666.012469,96.482105
40.508512,440.748838,406.812752
227.929387,412.787805,384.199589
351.237722,846.552419,643.941224
890.982608,502.364524,563.290014
483.962303,229.017973,194.427910
209.413394,712.042689,617.281002
318.153214,432.182295,323.093279
899.285735,415.946010,873.312411
6.986994,931.265025,757.050460
173.886040,147.120381,752.058925
767.738873,19.838199,540.619186
175.570808,424.017483,539.114474
507.339792,946.802112,78.320651
293.802360,730.770379,345.272798
873.250401,311.908597,693.639343
823.484306,155.075123,274.689641
998.822035,989.112602,143.384999
374.543087,852.898524,616.098134
508.094513,673.597474,547.722841
748.498589,269.521410,98.374148
399.915147,902.549903,689.294507
931.655154,265.705910,311.156815
427.685927,853.651584,914.853114
42.219295,419.129084,779.509947
157.553041,85.686737,537.806145
361.351718,935.458023,402.242044
58.853892,823.568078,805.398346
843.360365,932.452541,168.804117
889.983756,637.030681,742.505814
58.894247,986.515234,285.577065
202.492541,629.251568,244.069464
87.369667,429.087218,262.482220
573.072916,277.017327,366.228813
436.990233,829.330431,899.091484
88.812417,929.460959,848.973127
775.723198,954.575562,511.740941
733.927379,166.917024,106.666631
145.227387,180.367339,597.545942
615.828515,947.705162,561.054620
798.206779,632.070939,8.565770
820.231044,546.436384,517.906900
368.625332,646.606051,265.399673
809.936892,990.235190,468.041442
60.680020,813.094353,219.315153
90.750827,913.358585,897.129491
805.585642,559.122149,199.225202
546.980920,312.862808,660.385807
895.124243,443.956657,218.100303
186.858762,265.958061,659.991753
832.460574,142.715878,275.305744
62.639773,767.051636,429.993724
600.029558,609.008182,985.952735
60.072127,217.773278,98.248003
233.532911,469.354480,770.165016
219.706353,794.678680,970.088198
259.250380,586.073057,116.973616
599.285162,913.567297,692.503994
694.915398,752.013230,628.838432
922.127964,809.328514,331.219747
655.575467,727.014474,637.100252
633.643358,845.381651,628.918970
401.798139,615.887955,235.424864
357.841997,613.520374,672.648797
453.987599,9.680746,277.286296
838.933580,563.145080,928.071141
390.013419,854.077200,709.540329
889.675973,451.890915,475.194068
811.448380,338.305581,411.151624
822.251657,85.168501,764.715224
864.895218,894.882941,302.780530
338.744647,444.706251,944.841651
63.263885,893.581933,491.291091
266.862546,527.175169,679.662420
92.569951,453.006435,323.179874
671.309991,14.135702,385.046049
944.915449,267.827089,524.810933
656.308816,798.662588,152.919235
416.360102,205.368270,517.634668
241.606360,642.816703,437.962992
350.991433,693.670806,746.731186
699.740414,97.072751,959.862922
488.717015,739.345822,441.818055
820.372499,976.106596,969.401979
329.963318,757.398115,500.143005
94.067462,206.543163,212.697251
831.761748,175.012144,509.046635
426.677552,910.821864,47.927420
256.949691,269.600142,743.396132
605.892643,189.430931,5.781260
577.125305,435.445814,564.096918
961.446714,912.408479,248.331815
63.378444,190.121345,439.926421
